"Id";"Id Siecle";"Type";"Nom";"Prénom";"Login";"Alias de login";"Code d'activation";"Fonction(s)";"Structure(s)";"Classe(s)";"Enfant(s)";"Parent(s)"
"880832";"2827386";"Élève";"MILNA001";"Pierre-Julien";"pierre-julien.milna001";"pierre-julien.milna001";"5wrwsjf7";"";"LGT-BREQUIGNY-RENNES";"107";"";"Kyllyan ABDOULAYE001, Manau BATHILY001, Mylan FUTHU001"
"1553694";"2422796";"Élève";"MISTRY001";"Joren";"joren.mistry001";"joren.mistry001";"jerth6rm";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"";"Megane COTTON001, Mondher SHEHENAZ001"
"1250570";"2325273";"Élève";"MIYA001";"Anissia";"anissia.miya001";"anissia.miya001";"agc8797r";"";"LGT-BREQUIGNY-RENNES";"T09";"";"Gabriele BILLY001, Hayem BINGHAM001"
"1869232";"1565973";"Élève";"MOCI001";"Madalen";"madalen.moci001";"madalen.moci001";"fc7r9der";"";"LGT-BREQUIGNY-RENNES";"211";"";"Foulques CHAPMAN001, Read MORABITO001, Fuensanta STANLEY001"
"349044";"2015609";"Élève";"MOHAMED001";"Sedrine";"sedrine.mohamed001";"sedrine.mohamed001";"jjynvkzg";"";"LGT-BREQUIGNY-RENNES";"1STMG4";"";"Bachira YAAMEEN001"
"147573";"2471855";"Élève";"MOHAMMED001";"Diren";"diren.mohammed001";"diren.mohammed001";"rcxewcfy";"";"LGT-BREQUIGNY-RENNES";"BTS2GPME";"";"Dastann DONEGAN001, Ottilia TIWARI001, Dainys JARVIS001, Dalanda ADHAM001"
"579279";"2586771";"Élève";"MOHAN001";"Wylene";"wylene.mohan001";"wylene.mohan001";"meyxe6sw";"";"LGT-BREQUIGNY-RENNES";"104";"";"Soumina ABDUL001, Nathalie GIBSON001, Geordy KAHAMR001"
"1943609";"2920429";"Élève";"MONAGHAN001";"Moujib";"moujib.monaghan001";"moujib.monaghan001";"h8r55bc7";"";"LGT-BREQUIGNY-RENNES";"BTS1SNIR";"";"Anastassia SIBY001, Vasken ASHTON001, Luidgy DELLI001"
"527323";"2024831";"Élève";"MONAHAN001";"Kyliann";"kyliann.monahan001";"kyliann.monahan001";"5d863pyt";"";"LGT-BREQUIGNY-RENNES";"BTS1GPME";"";"Sivan BUGGY001, Ladislaw BURGESS001"
"1158450";"1987245";"Élève";"MOODY001";"Hacina";"hacina.moody001";"hacina.moody001";"se9jp9rc";"";"LGT-BREQUIGNY-RENNES";"1STMG1";"";"Dramane GALVIN001, Mansa MEAD001, Gansiry DEBAKOT001"
"415896";"1475062";"Élève";"MOONEY001";"Gwenaëlle";"gwenaelle.mooney001";"gwenaelle.mooney001";"f47wemkk";"";"LGT-BREQUIGNY-RENNES";"106";"";"Colyne GUINDO001, Lenny SAXBY001"
"573573";"1791093";"Élève";"MOOSA001";"Kelvine";"kelvine.moosa001";"kelvine.moosa001";"keyz5pdn";"";"LGT-BREQUIGNY-RENNES";"203";"";"Samid ODA001, Noëly URAVA001"
"1545033";"2378653";"Élève";"MORA001";"Araba";"araba.mora001";"araba.mora001";"tjvsk83r";"";"LGT-BREQUIGNY-RENNES";"213";"";"Aissata FEELY001, Kémuel SHIFAAN001"
"1872317";"1917720";"Élève";"MORANDI001";"Ravy";"ravy.morandi001";"ravy.morandi001";"ctdft5s6";"";"LGT-BREQUIGNY-RENNES";"110";"";"Henrie AHMAD001, Hazel SUHAILA001"
"1773535";"1199441";"Élève";"MORELLI001";"Anne-Valérie";"anne-valerie.morelli001";"anne-valerie.morelli001";"cchhwbv8";"";"LGT-BREQUIGNY-RENNES";"215";"";"Azadine MEHTA001, Myrtile ILYAS001"
"1606147";"2831762";"Élève";"MORELLO001";"Leonille";"leonille.morello001";"leonille.morello001";"4dsmaevs";"";"LGT-BREQUIGNY-RENNES";"104";"";"Laouari MCAULIFFE001, Ennemonde GADDI001, Fanilo KEMP001"
"377874";"1667093";"Élève";"MORI001";"Milow";"milow.mori001";"milow.mori001";"dmteegcb";"";"LGT-BREQUIGNY-RENNES";"1STMG4";"";"Yossef BENASSI001"
"537220";"1776766";"Élève";"MORIARTY001";"Akshayan";"akshayan.moriarty001";"akshayan.moriarty001";"mbrfcb68";"";"LGT-BREQUIGNY-RENNES";"111";"";"Kamaria MAGARNI001, Keba BADHAI001"
"580400";"1750757";"Élève";"MORONEY001";"Dragisa";"dragisa.moroney001";"dragisa.moroney001";"d4symwdh";"";"LGT-BREQUIGNY-RENNES";"212";"";"Bleuwenn KOI001, Manuelo COLEMAN001"
"1029153";"2993677";"Élève";"MORRA001";"Lylana";"lylana.morra001";"lylana.morra001";"cpf5bhhz";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"";"Victorien HASDA001"
"377760";"2092527";"Élève";"MORRA001";"Raylan";"raylan.morra001";"raylan.morra001";"5vaz5hfd";"";"LGT-BREQUIGNY-RENNES";"212";"";"Parquerette SOUMAORO001, Anaclet CROSSLEY001, Fredine NESTOR001"
"1352486";"1666834";"Élève";"MORRIN001";"Laventure";"laventure.morrin001";"laventure.morrin001";"nb79ytyy";"";"LGT-BREQUIGNY-RENNES";"TST2S1";"";"Etna DAMENI001, Emre KUMVAR001, Edouart VENDITTI001"
"141462";"2387028";"Élève";"MORRIN001";"Nayima";"nayima.morrin001";"nayima.morrin001";"yye4xp58";"";"LGT-BREQUIGNY-RENNES";"105";"";"Solly RAUNIYAR001, Illa CUSSEN001, Jalyl BARALDI001, Djesson CLAFFEY001"
"177986";"1435309";"Élève";"MORRISON001";"Viet";"viet.morrison001";"viet.morrison001";"feg67trd";"";"LGT-BREQUIGNY-RENNES";"TSTMG4";"";"Kémyl CAPRA001, Edma MORONI001"
"123058";"2586649";"Élève";"MOSCA001";"Aymène";"aymene.mosca001";"aymene.mosca001";"w6deb74g";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"";"Eudes STANLEY001, Andreanne ZAMOR-BONGOUI001"
"191662";"1173195";"Élève";"MOTTA001";"Esma-Nur";"esma-nur.motta001";"esma-nur.motta001";"dyghk6jv";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"";"Omniya BARRA001, Yllian AHUSAN001"
"493270";"2131539";"Élève";"MOUNKORO001";"Marie-Michelle";"marie-michelle.mounkoro001";"marie-michelle.mounkoro001";"thrzdjb9";"";"LGT-BREQUIGNY-RENNES";"T09";"";"Idriss TREANOR001, Solaya RAZEE001, Ceslaw MONK001"
"1220208";"2723043";"Élève";"MOYLAN001";"Roseline";"roseline.moylan001";"roseline.moylan001";"kehbt7xz";"";"LGT-BREQUIGNY-RENNES";"211";"";"Geronimo SHIRMEEN001, Chouki O'KANE001, Kattin FOY001"
"773966";"2444984";"Élève";"MOYNIHAN001";"Abdelaali";"abdelaali.moynihan001";"abdelaali.moynihan001";"6amr7en7";"";"LGT-BREQUIGNY-RENNES";"1STI2D2";"";"Krysta COULON001, Raed LANE001"
"1187454";"2263715";"Élève";"MU001";"Monserra";"monserra.mu001";"monserra.mu001";"xf77jhm3";"";"LGT-BREQUIGNY-RENNES";"BTS2SPS";"";"Marie-Corine NATHASHA001, Mohamed-El-Amine BARLETTA001, Théana MUSALAMAN001"
"80348";"2290722";"Élève";"MUBAH001";"Sampiero";"sampiero.mubah001";"sampiero.mubah001";"6558d66f";"";"LGT-BREQUIGNY-RENNES";"216";"";"Huynh GLENNY001, Thiyya REED001"
"784138";"2969504";"Élève";"MUBARIK001";"Didier";"didier.mubarik001";"didier.mubarik001";"8zna46rc";"";"LGT-BREQUIGNY-RENNES";"205";"";"Owein BRESCIANI001, Siré FARMER001"
"359832";"1436065";"Élève";"MUBEEN001";"Feride";"feride.mubeen001";"feride.mubeen001";"bksgfz7g";"";"LGT-BREQUIGNY-RENNES";"211";"";"Meaghan MUNEEZ001, Hope DOOLEY001"
"737111";"1610756";"Élève";"MUDABHARI001";"Millia";"millia.mudabhari001";"millia.mudabhari001";"eszy4jhc";"";"LGT-BREQUIGNY-RENNES";"208";"";"Jaurel FIRASH001, Sherazade WOOLNOUGH001"
"436522";"2194665";"Élève";"MUEED001";"Lenais";"lenais.mueed001";"lenais.mueed001";"d6sjfv9p";"";"LGT-BREQUIGNY-RENNES";"106";"";"Salvina PATHANIN001, Kris BLAND001, Exupere KABAR001, Diwan GORE001"
"560193";"2980834";"Élève";"MUEEN001";"Tierno";"tierno.mueen001";"tierno.mueen001";"3fyzj7bf";"";"LGT-BREQUIGNY-RENNES";"208";"";"Houssine KANSAKAR001, Neli MASON001"
"1554211";"1820702";"Élève";"MUFEED001";"Seffana";"seffana.mufeed001";"seffana.mufeed001";"4v66vcbf";"";"LGT-BREQUIGNY-RENNES";"BTS1SAM";"";"Rosella ARTHUR001, Ellenita YAMIN001, Eleuther RIFATH001"
"239711";"2334987";"Élève";"MUFEEDA001";"Sümeyye";"sumeyye.mufeeda001";"sumeyye.mufeeda001";"jyb4wr5d";"";"LGT-BREQUIGNY-RENNES";"TST2S2";"";"Korydwen SAFOORA001, Abdeltif DANIELE001"
"686760";"2291755";"Élève";"MUIR001";"Jean-Armel";"jean-armel.muir001";"jean-armel.muir001";"eyjjbps7";"";"LGT-BREQUIGNY-RENNES";"103";"";"Simha NISHAMA001, Djoey NUNIYAIN001"
"618650";"1927109";"Élève";"MUJAH001";"Gemina";"gemina.mujah001";"gemina.mujah001";"6vpacmsy";"";"LGT-BREQUIGNY-RENNES";"BTS1ABM";"";"Enolla MCRITCHIE001, Nadjoua MU001, Konnor CAVALLI001"
"1785605";"2729453";"Élève";"MULCAHY001";"Maider";"maider.mulcahy001";"maider.mulcahy001";"xvwyyebm";"";"LGT-BREQUIGNY-RENNES";"BTS2ABM";"";"David SHAHEEDA001, Ananya LAIZA001"
"377303";"1509286";"Élève";"MULDOON001";"Maessa";"maessa.muldoon001";"maessa.muldoon001";"ey4hgbfw";"";"LGT-BREQUIGNY-RENNES";"T03";"";"Yaelle EUSTACE001, Gwenhaël COZZOLINO001, Selian MANIKE001"
"409673";"2104151";"Élève";"MULHOLLAND001";"Geric";"geric.mulholland001";"geric.mulholland001";"ydksr8z7";"";"LGT-BREQUIGNY-RENNES";"1STMG5";"";"Maiena SOGODOGO001, Marie-Olive FORBES001, Vinod SYKES001"
"942557";"1163501";"Élève";"MULLALLY001";"Jouri";"jouri.mullally001";"jouri.mullally001";"m3b5yrak";"";"LGT-BREQUIGNY-RENNES";"217";"";"Gwendhal KAMIL001, Inez PARR001"
"499723";"1637443";"Élève";"MULLAN001";"Edelweiss";"edelweiss.mullan001";"edelweiss.mullan001";"r3rvebet";"";"LGT-BREQUIGNY-RENNES";"1ST2S3";"";"Almamy AHSAN001, Liv SANFILIPPO001"
"1508342";"2597424";"Élève";"MULLAN001";"Mikela";"mikela.mullan001";"mikela.mullan001";"nhfp3rmr";"";"LGT-BREQUIGNY-RENNES";"101";"";"Thorvald BERTOLINI001, Viera DHARIKAR001"
"785748";"1551404";"Élève";"MULLEN001";"Lou-Rose";"lou-rose.mullen001";"lou-rose.mullen001";"nezsb6bw";"";"LGT-BREQUIGNY-RENNES";"TSTI2D1";"";"Moutoussamy COLEMAN001, Lili-May NIAKATE001"
"1241384";"2707947";"Élève";"MULLINS001";"Aelynn";"aelynn.mullins001";"aelynn.mullins001";"xekkmem7";"";"LGT-BREQUIGNY-RENNES";"102";"";"Lauane NAJMA001, Arif MORGANTI001"
"1174820";"1736727";"Élève";"MULLINS001";"Lætitia";"lætitia.mullins001";"lætitia.mullins001";"ykwpx9pd";"";"LGT-BREQUIGNY-RENNES";"BTS1GPME";"";"France-Reine BARALDI001, Chafi BAH001, Pearline MCKEOWN001, Miyase CARDINALI001"
"1998025";"2139562";"Élève";"MULLINS001";"Reynoird";"reynoird.mullins001";"reynoird.mullins001";"3my6e4v6";"";"LGT-BREQUIGNY-RENNES";"202";"";"Yui WILKINSON001, Ridwan CLAFFEY001, Clayd VALLE001"
"955303";"2029870";"Élève";"MULLINS001";"Rosangela";"rosangela.mullins001";"rosangela.mullins001";"phpgtbpn";"";"LGT-BREQUIGNY-RENNES";"T07";"";"Atem PARKES001, Kurtys RASHAAD001, Serenella SIMONI001, Charli SAMIR001"
"654291";"2912540";"Élève";"MULMI001";"Carel";"carel.mulmi001";"carel.mulmi001";"ee49rw4w";"";"LGT-BREQUIGNY-RENNES";"DSAA1";"";"Néo MACKAY001, Arsène FAZLEENA001, Friede DABOU001"
"160119";"1284804";"Élève";"MULVEY001";"Salah-Eddine";"salah-eddine.mulvey001";"salah-eddine.mulvey001";"vrzcyepx";"";"LGT-BREQUIGNY-RENNES";"105";"";"Sina DEL001, Elinda NIMAGA001, Jebrane MCCORMACK001"
"148612";"1173398";"Élève";"MUNA001";"Azelma";"azelma.muna001";"azelma.muna001";"htzm8xhz";"";"LGT-BREQUIGNY-RENNES";"109";"";"Cheymaa SULAIMAN001, Ismail BHANDARI001"
"1748780";"1282942";"Élève";"MUNA001";"Cléo";"cleo.muna001";"cleo.muna001";"pegzpszr";"";"LGT-BREQUIGNY-RENNES";"213";"";"Lysia LIM-WALKER001, Erdi HOULIHAN001"
"1821528";"2836374";"Élève";"MUNA001";"Haydee";"haydee.muna001";"haydee.muna001";"3dszmhan";"";"LGT-BREQUIGNY-RENNES";"T06";"";"Shivani SAEEDH001, Yvick BADHAHI001, Adjmal PATHAK001"
"1347850";"2518060";"Élève";"MUNA001";"Marylin";"marylin.muna001";"marylin.muna001";"nn365ca5";"";"LGT-BREQUIGNY-RENNES";"TSTMG4";"";"Selime COSTELLOE001, Charlery MEREDITH001, Aiza GUINDO001, Scott CASATI001"
"107457";"2363268";"Élève";"MUNAWWAR001";"Fehd";"fehd.munawwar001";"fehd.munawwar001";"t37mdsje";"";"LGT-BREQUIGNY-RENNES";"BTS2SNEC";"";"Madeleine TATAICHY001, Bienaimee POLI001, Joni BRADBURY001"
"530995";"2107530";"Élève";"MUNAZ001";"Yahcine";"yahcine.munaz001";"yahcine.munaz001";"3dg7k4ee";"";"LGT-BREQUIGNY-RENNES";"1STI2D2";"";"Chahine CIPOLLA001, Nayel FRANK001"
"154030";"2012119";"Élève";"MUNEEZA001";"Abdel-Ali";"abdel-ali.muneeza001";"abdel-ali.muneeza001";"rpzc58kw";"";"LGT-BREQUIGNY-RENNES";"112";"";"Oumayra RICHARDSON001, Llyam CAUHAN001"
"1010177";"2431838";"Élève";"MUNNELLY001";"Kyriane";"kyriane.munnelly001";"kyriane.munnelly001";"778gc4nh";"";"LGT-BREQUIGNY-RENNES";"BTS1ABM";"";"Diya SEMPLE001, Khoukha OBRIEN001"
"1708229";"2631354";"Élève";"MURA001";"Wiam";"wiam.mura001";"wiam.mura001";"jr9psk4a";"";"LGT-BREQUIGNY-RENNES";"DNMADE1";"";"Myrtil BRADFORD001, Darling NAJMA001"
"1559583";"2334200";"Élève";"MURTAGH001";"Bora";"bora.murtagh001";"bora.murtagh001";"5kjpf664";"";"LGT-BREQUIGNY-RENNES";"105";"";"Youwenn HALE001, Edanur GAROFALO001, Léyan CAFFREY001"
"358174";"2461743";"Élève";"MURUTHALA001";"Hugues-Marie";"hugues-marie.muruthala001";"hugues-marie.muruthala001";"5w8hpsb5";"";"LGT-BREQUIGNY-RENNES";"DCG2";"";"Nihad CLEARY001"
"803650";"2898955";"Élève";"MUSAHAR001";"Téodor";"teodor.musahar001";"teodor.musahar001";"c4rzb8hg";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"";"Laouenan HOURIGAN001, Tinael POLLARD001, Isabeau HASHIGUCHI001"
"1209197";"2647087";"Élève";"MUSAHARANI001";"Goldie";"goldie.musaharani001";"goldie.musaharani001";"3y7yv47f";"";"LGT-BREQUIGNY-RENNES";"106";"";"Amaya ZAMEERA001, Armel SAEEDHA001"
"896988";"2484011";"Élève";"MUSALAMAN001";"Kalyane";"kalyane.musalaman001";"kalyane.musalaman001";"zc4kprvf";"";"LGT-BREQUIGNY-RENNES";"T07";"";"Miguel-Angel SOLIH001, Julia-Marie CLEERE001"
"1041164";"1869894";"Élève";"MUSSO001";"Fahima";"fahima.musso001";"fahima.musso001";"4eegbx4s";"";"LGT-BREQUIGNY-RENNES";"BTS1CG";"";"Leena BHLON001, Ahnaf NYAUPANE001, Douaa SAMWAHAMPHE001, Gayanee BASHEERA001"
"1961759";"2076193";"Élève";"MUSUMECI001";"Christian-Marie";"christian-marie.musumeci001";"christian-marie.musumeci001";"wkksmzdc";"";"LGT-BREQUIGNY-RENNES";"DCG3";"";"Sihan ANSARI001, Haddou MAHAMANE001, Badradine BONE001"
"998353";"1838397";"Élève";"MYERS001";"Reyhana";"reyhana.myers001";"reyhana.myers001";"4bb9gj7f";"";"LGT-BREQUIGNY-RENNES";"1ST2S2";"";"Toinon CISSE001, Ihssane EASA001"
"486617";"1968235";"Élève";"NABEEL001";"Gontran";"gontran.nabeel001";"gontran.nabeel001";"4k47sj4r";"";"LGT-BREQUIGNY-RENNES";"1STL1";"";"Cathyline DUTTON001, Gurwann NAFIZA001"
"1017303";"2715075";"Élève";"NABEELA001";"Asude";"asude.nabeela001";"asude.nabeela001";"3razwjm3";"";"LGT-BREQUIGNY-RENNES";"T04";"";"Kehina DARCY001, Marie-Gisèle HOUGH001, Pierre-Anne MCENTEE001"
"320084";"2806632";"Élève";"NADAPH001";"Yoro";"yoro.nadaph001";"yoro.nadaph001";"k9864bz8";"";"LGT-BREQUIGNY-RENNES";"T11";"";"Aboudou HASDA001, Zerin CERRI001, Mpaly FAY001"
"1466077";"2836693";"Élève";"NADHEEM001";"Allassane";"allassane.nadheem001";"allassane.nadheem001";"ysy43g4m";"";"LGT-BREQUIGNY-RENNES";"1STMG4";"";"Romeyssa DJIRE001, Luigi CROSSLEY001"
"1215911";"2026290";"Élève";"NADHEEMA001";"Djoulian";"djoulian.nadheema001";"djoulian.nadheema001";"x5pjrpnp";"";"LGT-BREQUIGNY-RENNES";"1STI2D3";"";"Meimouna IODICE001, Abdel-Wahid YAZEED001"
"1088051";"2449238";"Élève";"NADIYA001";"Beyene";"beyene.nadiya001";"beyene.nadiya001";"xatrkc57";"";"LGT-BREQUIGNY-RENNES";"213";"";"Taoufiq GWACH001, Marvina DERBY001"
"1833249";"1871823";"Élève";"NAEEMA001";"Christelle";"christelle.naeema001";"christelle.naeema001";"kdezw44z";"";"LGT-BREQUIGNY-RENNES";"1STMG2";"";"Timm SUTHERLAND001, Kymberley TRAOR001"
"1190140";"1115998";"Élève";"NAFEES001";"Edwine";"edwine.nafees001";"edwine.nafees001";"9kgynfbg";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"";"Mbarka CASELLA001, Princy LOUGHNANE001, Mahelia RUSHE001"
"758338";"2565816";"Élève";"NAFEES001";"Matt";"matt.nafees001";"matt.nafees001";"xh7jrdmr";"";"LGT-BREQUIGNY-RENNES";"TST2S1";"";"Vincenza DEASY001, Vincenza DEASY001, Siti MUFEED001, Thadee CAPUANO001"
"1727567";"2915092";"Élève";"NAFEES001";"Raymonne";"raymonne.nafees001";"raymonne.nafees001";"emfywzrf";"";"LGT-BREQUIGNY-RENNES";"T02";"";"Jassim KANDU001, Clemire BASTOL001, Haled IDHREES001"
"123828";"1169713";"Élève";"NAFHA001";"Mimouna";"mimouna.nafha001";"mimouna.nafha001";"6gjy36vj";"";"LGT-BREQUIGNY-RENNES";"215";"";"Celya CATTANEO001, Daniyal GUERRINI001"
"745484";"2655850";"Élève";"NAFIU001";"Rudhy";"rudhy.nafiu001";"rudhy.nafiu001";"8mkmr64m";"";"LGT-BREQUIGNY-RENNES";"204";"";"Misaki MCBRIDE001, Housem ASMA001"
"496551";"1217623";"Élève";"NAFIU001";"Ugoline";"ugoline.nafiu001";"ugoline.nafiu001";"rfja87r5";"";"LGT-BREQUIGNY-RENNES";"215";"";"Elon SPENCE001, Louhanne MERCURI001"
"1659047";"2853338";"Élève";"NAGY001";"Hayoub";"hayoub.nagy001";"hayoub.nagy001";"kfj94n6h";"";"LGT-BREQUIGNY-RENNES";"DSAA1";"";"Hudhayfa FERRARIS001, Lelie BLUCHER001, Lyvan MAGNI001"
"1580485";"1434940";"Élève";"NAHIDA001";"Pierre-Romain";"pierre-romain.nahida001";"pierre-romain.nahida001";"txj4ndnv";"";"LGT-BREQUIGNY-RENNES";"1STMG5";"";"Conchetta ANEEL001, Josepha KEEN001, Ilane PHADER001"
"1414202";"2213365";"Élève";"NAHIDHA001";"Afeda";"afeda.nahidha001";"afeda.nahidha001";"5g8ytdgx";"";"LGT-BREQUIGNY-RENNES";"105";"";"Wassa MANANDHAR001, Huguet PERNA001, Reina ZIYADHA001"
"1087038";"2238254";"Élève";"NAHIDHA001";"Harri";"harri.nahidha001";"harri.nahidha001";"5z4ja3fb";"";"LGT-BREQUIGNY-RENNES";"DSAA1";"";"Mikael LEIGH001, Tia MCKENNA001, Gonzalo FULU001"
"60478";"1523974";"Élève";"NAHULA001";"Gaylord";"gaylord.nahula001";"gaylord.nahula001";"5v3xz8sj";"";"LGT-BREQUIGNY-RENNES";"1ST2S3";"";"Maëlik CISSE001, Hafsatou BOURKE001"
"481703";"2020109";"Élève";"NAITEITEI001";"Ann-Ael";"ann-ael.naiteitei001";"ann-ael.naiteitei001";"5y6xg5z5";"";"LGT-BREQUIGNY-RENNES";"DSAA1";"";"Atakan FAZIL001, Lynaë MAXWELL001, Marva DASA001"
"489882";"2698886";"Élève";"NAITEITEI001";"Bellinda";"bellinda.naiteitei001";"bellinda.naiteitei001";"ypb5cgw8";"";"LGT-BREQUIGNY-RENNES";"T08";"";"Stefi RUMBA001, Antonieta PANTA001, Elliot MUSALAMAN001"
"1849844";"1690121";"Élève";"NAIZ001";"Jadden";"jadden.naiz001";"jadden.naiz001";"7v3f7pse";"";"LGT-BREQUIGNY-RENNES";"TSTI2D1";"";"Horia PARKER001, Kristy FARMER001"
"163528";"2523928";"Élève";"NAJMA001";"Oman";"oman.najma001";"oman.najma001";"xphv8yta";"";"LGT-BREQUIGNY-RENNES";"201";"";"Kaydan MURA001, Innocence VARMA001"
"1556426";"1514290";"Élève";"NAJMY001";"Salika";"salika.najmy001";"salika.najmy001";"nfrrtvnv";"";"LGT-BREQUIGNY-RENNES";"1ST2S3";"";"Jabrane REEVE001, Mïa GHALE001"
"123240";"2990747";"Élève";"NAKAMURA001";"Auphélie";"auphelie.nakamura001";"auphelie.nakamura001";"7fhy8sm5";"";"LGT-BREQUIGNY-RENNES";"BTS2SPS";"";"Julian WINTERS001, Kanel WAIWA001, Athanais DUSADH001"
"757265";"2357144";"Élève";"NAKARMI001";"Emmanuela";"emmanuela.nakarmi001";"emmanuela.nakarmi001";"zj6nv5bn";"";"LGT-BREQUIGNY-RENNES";"105";"";"Jenane SOLEY001, Lola-Rose MOTTA001, Joffrey FACCHINI001"
"699124";"1443403";"Élève";"NAKARMI001";"Marie-Emmanuelle";"marie-emmanuelle.nakarmi001";"marie-emmanuelle.nakarmi001";"zmx4ht7h";"";"LGT-BREQUIGNY-RENNES";"101";"";"Ornelle DEIANA001, Jules-Arthur MATTEUCCI001, Selmane MUSTHAFA001"
"1296591";"2606144";"Élève";"NANNI001";"Abir";"abir.nanni001";"abir.nanni001";"prwyw9aa";"";"LGT-BREQUIGNY-RENNES";"103";"";"Minh TIMALSIN001, Niobe SUBBA001, Hachem KEN001"
"921863";"2597997";"Élève";"NAPIT001";"Estel";"estel.napit001";"estel.napit001";"3nhxc87r";"";"LGT-BREQUIGNY-RENNES";"T05";"";"Heva CLERICI001, Huguet CULLEN001"
"1315200";"1411166";"Élève";"NASEEF001";"Brendy";"brendy.naseef001";"brendy.naseef001";"4sc8396j";"";"LGT-BREQUIGNY-RENNES";"215";"";"Djouhar ADHUHAM001, Emrik BISI001, Aslem SAIMON001"
"112950";"2992059";"Élève";"NASEEF001";"Lassane";"lassane.naseef001";"lassane.naseef001";"b3dgfzgk";"";"LGT-BREQUIGNY-RENNES";"BTS1ATI";"";"Frederic THAKURI001, Loeiz SAMAHATH001, Tony MCDONNELL001"
"333264";"2891168";"Élève";"NASEEH001";"Mariko";"mariko.naseeh001";"mariko.naseeh001";"agvn7gym";"";"LGT-BREQUIGNY-RENNES";"208";"";"Soulef VACCARO001, Manéo LORD001"
"1927347";"2125219";"Élève";"NASEEM001";"Concepcion";"concepcion.naseem001";"concepcion.naseem001";"jhbv74pk";"";"LGT-BREQUIGNY-RENNES";"BTS1ABM";"";"Manec'h MULLINS001, Oumelkheir SAFA001, Adelise PURVE001"
"886071";"2451125";"Élève";"NASEER001";"Sadaf";"sadaf.naseer001";"sadaf.naseer001";"6xbmhf64";"";"LGT-BREQUIGNY-RENNES";"TST2S3";"";"Almas PATEL001, Eldine NICHOLAS001, Ryadh PERRY001"
"1757559";"1780910";"Élève";"NASEERA001";"Quorentin";"quorentin.naseera001";"quorentin.naseera001";"atv4k6v7";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"";"Iheb KEALY001, Nakady HUSAM001, Fadeusz HUSSAIN001, Tenin JOSI001"
"1129932";"1860434";"Élève";"NASFA001";"Godeline";"godeline.nasfa001";"godeline.nasfa001";"f34cs3ab";"";"LGT-BREQUIGNY-RENNES";"1ST2S2";"";"Linaya IYAZ001, Mieczyslas RODGERS001"
"1394279";"2877876";"Élève";"NASH001";"Téa";"tea.nash001";"tea.nash001";"tbrkf5ce";"";"LGT-BREQUIGNY-RENNES";"108";"";"Mehmetali LOCKHART001, Alésia OLIVA001"
"795258";"1987260";"Élève";"NASHA001";"Abdelillah";"abdelillah.nasha001";"abdelillah.nasha001";"5ez644bk";"";"LGT-BREQUIGNY-RENNES";"T01";"";"Destan BONE001, Tyfene CUNNINGHAM001, Aerys PASAMAN001"
"201133";"2799287";"Élève";"NASHA001";"Katelle";"katelle.nasha001";"katelle.nasha001";"txgfxr59";"";"LGT-BREQUIGNY-RENNES";"210";"";"Erminia KENNERLEY001, Giulyann WORRALL001, Madenn FUTHU001"
"1398299";"1129397";"Élève";"NASHA001";"Nisma";"nisma.nasha001";"nisma.nasha001";"438cf7v8";"";"LGT-BREQUIGNY-RENNES";"109";"";"Umutcan MCCANN001, Kessy CESARI001"
"1305926";"2999598";"Élève";"NASHAYA001";"Hamlaoui";"hamlaoui.nashaya001";"hamlaoui.nashaya001";"6v6r6b74";"";"LGT-BREQUIGNY-RENNES";"1STMG5";"";"Garabed DAMGI001, Lheo PELLEGRINO001, Jenna VIMALI001"
"1840060";"1284865";"Élève";"NASHEEDHA001";"Jamal";"jamal.nasheedha001";"jamal.nasheedha001";"fjbd7scm";"";"LGT-BREQUIGNY-RENNES";"BTS2SNEC";"";"Nedra COSTANTINI001, Addil BUSHREE001, Florimont SAWYER001"
"734926";"2095575";"Élève";"NASHEEDHA001";"Ramatou";"ramatou.nasheedha001";"ramatou.nasheedha001";"k7ctgp94";"";"LGT-BREQUIGNY-RENNES";"BTS2SPS";"";"Mathita SARADAR001, Fahym SAHI001, Maguelone BLACKBURN001"
"1027532";"2243374";"Élève";"NASHFA001";"Ana-Clara";"ana-clara.nashfa001";"ana-clara.nashfa001";"mpzg4ttx";"";"LGT-BREQUIGNY-RENNES";"203";"";"Silvestro THAUFEEG001, Lynda AFSAL001"
"730643";"1815857";"Élève";"NASHFA001";"May-Line";"may-line.nashfa001";"may-line.nashfa001";"gazz5fye";"";"LGT-BREQUIGNY-RENNES";"DCG2";"";"Kahéna MUNAZ001, Theodose MAUSOOMA001, Feroudja ANAS001"
"617927";"1539971";"Élève";"NASIH001";"Nouchka";"nouchka.nasih001";"nouchka.nasih001";"58jegxrz";"";"LGT-BREQUIGNY-RENNES";"DNMADE2";"";"Hawwa SMALL001, Henrina WILCOX001, Djaloud D'ANDREA001"
